guid,text,tag,img_path
3453,"RT @SputnikInt: Man Paralyzed After Raid by Police Suspecting he Was Selling Marijuana #BlackLivesMatter 
",negative,data/3453.jpg
1330,"RT @MYDGAdventure: MY Adventure now an approved City & Guilds centre in our own right! #delighted 
",positive,data/1330.jpg
4254,"crazy hair! #yolo http://t.co/BZ933RXDSO
",positive,data/4254.jpg
2383,"RT @bombblackgirlss: all shades of black are winning 
",positive,data/2383.jpg
3532,"RT @Partyprobs: Riding with the windows down when you're drunk af 
",positive,data/3532.jpg
4737,"RT @PF_kojp: ??? ???? ???? ???? ???? ?? ?????? ??? ?? ????? TV?? ???? ???? ?? ??????? ??...... ????? 8?8 http://t.co/0y3bwtMcvO
",negative,data/4737.jpg
678,"RT @Dinki777: #FreeLolita Trapped in tiny concrete tank for decades. https://t.co/sGGQXtzYZd #BlackFish #WorldWhaleDay 
",neutral,data/678.jpg
3318,"Airsoft/Paintball Multicam Camo BDU Uniform Set - Jacket & Pants - Medium - Full read by e¡­ 
",neutral,data/3318.jpg
3116,"The eerie and mystical atmosphere of Santa Maria de Montserrat, beautifully incensed on Su¡­ 
",positive,data/3116.jpg
2015,"For 30 years this house has not seen a human inside of it :) #abandoned #Ontario #urbex 
",negative,data/2015.jpg
1246,"RT @VolgNerts: #FOXTRIM #TRAPPED #TORTURED #SLAUGHTERED 
",negative,data/1246.jpg
2452,"RT @imgblur: @kaleid_o_bot blurred #maxblue #hexagons 
",neutral,data/2452.jpg
3713,"RT @DailyMailCeleb: Joe Jonas knows he's the luckiest dude on the planet, right? 
",positive,data/3713.jpg
852,"RT @QueenKyleNicole: #YouAreBeautiful #flawed to #perfection #quotes #christinaaguilera #musiclovers 
",positive,data/852.jpg
842,"RT @Lydia177Wattpad: 314 pages later...second draft of my first ever novel is completed! *insert heavy sigh here* #amwriting #finished http¡­ 
",positive,data/842.jpg
4734,"ANCHANGさんのピック忌いた??? http://t.co/c1mySnk4Hw
",positive,data/4734.jpg
3871,"RT @pledis_17: [Doogi PD] Loving the paparazzi cut! Cynical but warm hearted boy Doyoon! 
",positive,data/3871.jpg
230,"You don't have to be perfect to be whole! #JustBeWell 
",positive,data/230.jpg
4324,"RT @vitalmanagement: Delighted to announce  @emmerdale actress @AndersonNatalie  is represented by Vital #publicity #media #image #PR http:бн
",positive,data/4324.jpg
2956,"RT @voyajolufineart: New artwork for sale! - ""Leafless Tree by a Foggy Lake"" - @fineartamerica 
",positive,data/2956.jpg
495,"Jake saw Sid score in person tonight for the 1st time! #elated 
",positive,data/495.jpg
1591,"RT @freeformers_uk: Final session with the @educationgovuk London cohort! @digitaldfe #ideation #intense #apps #digitalskills 
",positive,data/1591.jpg
2472,"Prague Panorama by ... - #Buoyant #Cheerful #Churches #Cloudy #Everlasting #Genuine 
",positive,data/2472.jpg
669,"RT @AmnestyOnline: Ask @khamenei_ir to #SaveSaman, tortured for 97 days at 17, now facing execution in 5 days. #StopTorture 
",neutral,data/669.jpg
1634,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Banana #Strawberry ??? 
",positive,data/1634.jpg
2933,"RT @SputnikInt: Reasonable Politicians Could Fix West's Flawed Policy Toward #Syria - #Assad 
",neutral,data/2933.jpg
268,"@Rosalynchapman Was fully committed to my health today & went to full body blast class...still recovering!!! #aching 
",positive,data/268.jpg
4180,"RT @Yarel7x: They look so broken... http://t.co/zGEaai94FU
",negative,data/4180.jpg
3419,"RT @Islamquote: If the eyes of a female cry over a man that oppressed her angels will curse him with every step he walks 
",negative,data/3419.jpg
2913,"@Portland_Nature Side view of the first one. Tried getting them side by side but they r too fidgety!! 
",negative,data/2913.jpg
5054," He's watching and he's proud #1YearWithOutGrandpaGrande htt¡­
",positive,data/5054.jpg
5051,"there is a reason why i'm petrified from the ocean! #confession http://t.co/ngP5JLIUQ2
",positive,data/5051.jpg
1961,"RT @paultsmyth: Visited an abandoned estate in Galway on Sunday....i want to move in!! #Abandoned #Hort #Glasshouse #GardenRevival? 
",negative,data/1961.jpg
1593,"Deadend #urbex #abandoned #tampere #photography 
",negative,data/1593.jpg
529,"Never Forget this! Hillary Has forgotten it! never once say SORRY no remorse! 
",negative,data/529.jpg
2314,"RT @sherlock0_0b: ?? ?? ????????....? ??????????? 
",positive,data/2314.jpg
64,"RT @LostboxUK: RT @brianwhelanhack: Anyone missing a cat in #Stokey? This bloke running around #Benthal, seems a little distressed. http:/бн 
",negative,data/64.jpg
2431,"Sky Blue Crushed Velvet Medieval Renaissance Gown Dress LOTR Wedding Costume M 
",positive,data/2431.jpg
316,"RT @NRO: Professor Argues That College Students Are Helpless and Need ¡®Dictator¡¯ Teachers 
",negative,data/316.jpg
4966,"https://t.co/ULQ55fDprw #not1pipe http://t.бн
",negative,data/4966.jpg
3512,"@sscnapoli have offer rejected from #Torino for Maksimovic but are close to snap up #ACMilan keeper Gabriel. 
",negative,data/3512.jpg
1308,"Less than a minute left in the half, #cardinals are up 27-21! #finish #strong #gocards #UIWmenshoops #UIWmbb #UIW 
",neutral,data/1308.jpg
4513,"RT @JohnRMoffitt: #PlutoFlyby Learning the 9 planets as a child, I'm ecstatic to see beautiful photos of all nine within my lifetime!!! htt¡­
",positive,data/4513.jpg
2033,"Christian grey - an emotionally crippled narcissist romanticising domestic abuse as 'erotica', happy valentines day:) 
",positive,data/2033.jpg
2784,"DELICIA BEAUTY : #0791 MOEN ELEVATED ELONGATED TOILET SEAT Home Care Bathroom Safety Elder¡­ 
",neutral,data/2784.jpg
665,"RT @harisree_18: Elephants are tortured in Kerala for these kind of festivals which has no rituals or divintiy 
",positive,data/665.jpg
355,"RT @jessicabrunnerr: NEED MORE GUYS LIKE KEVAL IN THE WORLD @ITzKevalz ?? 
",positive,data/355.jpg
1577,"Callagy Law: ... - - Cal ... - #Accident #Caraccident #Fall #Hurt #Pain #Personalinjury 
",negative,data/1577.jpg
2102,"Two flag stickers yet neither of them are from the country we call home........ #speechless 
",neutral,data/2102.jpg
1027,"This is not very Tunbridge Wells! I wonder if there are any takers? #speechless 
",negative,data/1027.jpg
3734,"Why don't dolphins fight back when their survival is threatened? via @the_ecologist #Blackfish 
",negative,data/3734.jpg
1220,"??? #glitch #broken #typo #trainstation #berlin by elfriede_s 
",neutral,data/1220.jpg
374,"Putting the finishing touches to a 700m2 @FreemoveUK #parkour park in Madrid - launch event coming soon! #PKGenSpain 
",neutral,data/374.jpg
4274,"RT @eNCA: S Sudan troops 'crushed civilians with tanks' - rights group http://t.co/mMOP7nUMDx http://t.co/Fn9jgsMMBY
",negative,data/4274.jpg
1430,"Jake saw Sid score in person tonight for the 1st time! #elated 
",positive,data/1430.jpg
560,"RT @noah_hermansen: Drew shook on it, 150 retweets and he will legit go blonde 
",positive,data/560.jpg
2786,"RT @LACoLifeguards: @lacolifguards in #VeniceBeach made 89 rescues yesterday due to the elevated surf!! Check in w/ a #lifeguard! 
",neutral,data/2786.jpg
3631,"ini pict buat sore ini?? 
",positive,data/3631.jpg
3113,"RT @MarkusDeep: @BadGirlJanelle Vi¨ºt White? Tu joues les salopes et tu es incapable de sucer un anaconda. 
",positive,data/3113.jpg
726,"RT @CorkBarista: New coffees on the shelf!! Natural Nicaraguan Finca El Bosque and Washed Ethiopian Oromia @BadgerAndDodo 
",positive,data/726.jpg
4136,"RT @doc_hal: Mohammed Alawneh 's funeral killed in cold  blood when #IOF storming #Burqin at dawn today #Palestina still bleeding http://t.бн
",negative,data/4136.jpg
968,"Let it snow,let it snow,let is snow ? It is snowing after 3 years ? #Overjoyed 
",positive,data/968.jpg
2655,"RT @MyCivilRights11: @GalleryGuichard Owner grabbing folks off the street. Most just walking by, ignoring. Desperate Dude, PLEASE GTFOH htt¡­ 
",neutral,data/2655.jpg
4696,"RT @sow_ay: Custom Forsaken cymbal. http://t.co/TtN2JHYnM0
",negative,data/4696.jpg
1790,"GUESS WHO IS FINALLY seeiNG TAYLOR SWIFT IN CONCERT AFTER ADORING HER SINCE 2006 !!/):&3'wH!2@""0hGrw$]+?=_=%-$#_+'el 
",positive,data/1790.jpg
203,"RT @PTIofficial: #PakvInd Imran¡¯s message to team: Abandon fear of losing via @dawn_com 
",negative,data/203.jpg
2891,"RT @eventsmeter: Its Praise! Worship! Thanksgiving! Fearful Praise! Lifted hands! Bended knees! Grateful heart! Today! And it's free!! http¡­ 
",positive,data/2891.jpg
4581,"Amazing day- amazing student nurses- love teaching! Enthusiastic- engaged- so proud! @KathEvans2 @WeCYPnurses ??? http://t.co/f45xgy6a6F
",positive,data/4581.jpg
1871,"-Blackberry Classic - Black - Brand New, 16GB, 3G, 8MP Camera#Deals_UK 
",neutral,data/1871.jpg
2899,"RT @aIexdrakes: when it's been 20 years and you're still fed up of listening to men 
",negative,data/2899.jpg
4261,"Crazy. RT @DtaySUAVE: Can I get a show of hands..fact? Or just a figment of our imagination? http://t.co/q3oNFOHgq0
",positive,data/4261.jpg
4408,"RT @SouthernRecipe: RT @john_rules: I love that there's a whole rack devoted to #porkrinds and #cracklins http://t.co/DUQWrWaFXa
",positive,data/4408.jpg
71,"Wenn Jim Carry will, ich w?r bereit f¨¹r ""Dumb and Dumber III"". #cut #viel #gesicht 
",positive,data/71.jpg
2111,"12 violets blue, 24 roses red, together purple &true, separate desolate, dead Darkness rises who's on board? 
",neutral,data/2111.jpg
4894,"RT @sjissj: LOL Look at Creeper Siwon and Yesung¡¯s intense stare~~~ http://t.co/GZJGgJz8Ui
",positive,data/4894.jpg
111,"I can't even tell you guys how much I love these covers ? @Melissa_Landers #invaded #alienated #prettycovers 
",positive,data/111.jpg
3314,"RT @WOODTV: 20th anniversary Srebrenica ceremonies marred by attack on Serbian prime minister: 
",negative,data/3314.jpg
3481,"P-p-p-please don't make me swim! Meet Charlotte the penguin who is petrified of water #animals 
",positive,data/3481.jpg
3603,"Frances prefers parking lot to hotel room #couple #oral #sex #teen #blonde #small #tits #b¡­ 
",positive,data/3603.jpg
3971,"Zippy The Fat Cat before during & after our 1st attempt at shaving him ourselves! 
",positive,data/3971.jpg
1468,"A quick #selfie before heading to @ICECream_UK tonight! #excited 
",positive,data/1468.jpg
4142,"Bell Variant MTB Bike Cycling Helmet Small S 52-56cm Matte Black New Blemished http://t.co/iSyHpWQMGy http://t.co/nmWwxsCIPh
",neutral,data/4142.jpg
3285,"What I¡¯m Loving This Week ¨C Vol. 2 via @thismomruns #whati'mloving 
",positive,data/3285.jpg
1558,"RT @LeaderUp: We tend to forget that #happiness doesn't come as a result of getting what we don't have... Via @benkubassek 
",positive,data/1558.jpg
3973,"Authentic Louis Vuitton Zippy Organizer Wallet Damier Azur Canvas 
",positive,data/3973.jpg
5060,"RT @omomani: Cartoon: #Balotelli provoked the ire of #Liverpool fans everywhere by praising #MCFC new-boy #Sterling on Twitter http://t.co/бн
",positive,data/5060.jpg
41,"3 New Tips to Handling Your Anger #anger #issues #love #relationship 
",negative,data/41.jpg
2000,"My @HunterHayes Valentines Day edit. ?? Have a fantastic day everyone! Spend today cherishing the people you love. ? 
",positive,data/2000.jpg
4533,"#RobThisEngland http://t.co/fkMFpmUzty
",negative,data/4533.jpg
4735,"Why are you feeling gloomy? Take the quiz: http://t.co/RSxhdQrdGC http://t.co/hOWynpQE1P
",positive,data/4735.jpg
2929,"RT @gameinformer: Reader Discussion: When Do You Consider A Game Finished? 
",negative,data/2929.jpg
4343,"   and Hate http://t.co/coXkAaDGcp
",negative,data/4343.jpg
1651,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Coffee #Movie ??? 
",positive,data/1651.jpg
4212,"RT @The1DHotSeat: He's always so sweet and caring #HarryAppreciationDay -E http://t.co/h7hxykw9xp
",positive,data/4212.jpg
3790,"NCIA helps troubled teens turn their lives around - #howto #how 
",positive,data/3790.jpg
3930,"I cannoy rate this album higher than 5* for worshipful integrity over performance. https://t.co/8NMjcoG4ym 
",positive,data/3930.jpg
2772,"RT @nikhil_merchant: Ecstatic to introduce my restaurant brand in LA ! #Imli ... It debuted at the LA street fest ht¡­ 
",positive,data/2772.jpg
4788,"RT @Q102Philly: Happy Bday @SelenaGomez!?May it be your best year yet!??We adore you! Can¡¯t wait to see you!??#HappyBirthdaySelena ?? http:¡­
",positive,data/4788.jpg
4999,"One of the most Epic Videogames Soundtracks Ever Produced - Blast From the Past http://t.co/O0OGasx7uw http://t.co/XPvFlG9hIX
",positive,data/4999.jpg
508,"There may be times when we are powerless to prevent injustice, but there must never be a time when we fail to protest 
",positive,data/508.jpg
3841,"RT @theSimsReaction: ""u used to ride me like that"" 
",positive,data/3841.jpg
26,"Waxwing trills, Chickadees calling ""here sweetie"", enthusiastic athletes, blue sky & snow at #ualbertafarm #UAlberta 
",neutral,data/26.jpg
2159,"Todays premiere is sold out! Pulitzer Prize winner #Disgraced by Ayad Akhtar! 
",positive,data/2159.jpg
485,"RT @KTLA: Alabama police officer arrested after video shows him slamming grandfather to ground 
",negative,data/485.jpg
2025,"It isn't a #fight. ht¡­ 
",negative,data/2025.jpg
2473,"§¯§Ú§é§ä§à §ä§Ñ§Ü §ß§Ö §ã§Ü§â§Ñ§ê§Ú§Ó§Ñ§Ö§ä §ß§Ñ§â§ñ§Õ , §Ü§Ñ§Ü §ß§à§é§Ü§Ñ §Ó §Ô§ä§Ñ§ç§Ö 
",positive,data/2473.jpg
4467,"Why do you get distressed so much? Take the quiz: http://t.co/htF3kTewXs http://t.co/0uTqXYXOAK
",negative,data/4467.jpg
4462,"#CITIZENSOFHUMANITY Men100% Cotton Size 34W x 29L #Distressed Blue #Jeans #Relaxed http://t.co/pxfkC8HQ81 via @eBay http://t.co/RoNzrgqG6t
",neutral,data/4462.jpg
3329,"VANS Mohikan Camel Suede Women's Fashion Sneakers Size 9.5 Medium - Full read by eBay 
",neutral,data/3329.jpg
2536,"RT @Kingpaul__: Crazy girlfriends be like 
",positive,data/2536.jpg
323,"RT @kScodders: Here's a picture of me looking horrified because I've realised there's griver jizz on my shoulder.Also the dvd's out http:/бн 
",negative,data/323.jpg
2814,"RT @LexieLooDylan2: Liam is VERY enthusiastic about dinner! Our cleanup trick? https://t.co/31oehktu4P #TripleClean #sp @Huggies 
",positive,data/2814.jpg
411,"RT @dynamitefilm: A light hearted moment on set with our actor @IANMHARDING https://t.co/zW072r6dFX #dynamitefilm #tatesteinsiek #happy htt¡­ 
",positive,data/411.jpg
3214,"RT @JEBrightwriter: The faithful jumpy steed of Wonder Woman gets her own story! #bookboost #kidlit #dcomics 
",positive,data/3214.jpg
791,"I am zealous. #I_AM #positive #affirmation #happy 
",positive,data/791.jpg
4493,"RT @TheSpec: Doting brother, budding trendsetter: Prince George celebrates 2nd birthday #royalshttp://buff.ly/1Mo9ZJ8 http://t.co/kGeoLwXwof
",positive,data/4493.jpg
4346,"RT @AnnRhefn: Caterpillar Sales telling you what's really going on in the World Economy... THE GREATER DEPRESSION, since 2013... http://t.c¡­
",negative,data/4346.jpg
2562,"Just gave my boy that fresh cut 
",positive,data/2562.jpg
2901,"RT @cute: Curiosity fed the cat 
",positive,data/2901.jpg
3531,"RT @rhyswynne: Oh. Nothing. Just @REALBully5150 & @TestifyDevon riding a tank in Preston City Centre @PCW_UK #pcw 
",positive,data/3531.jpg
936,"Whew! Over 30min & #burned 300+ #calories w/ @Bowflex #treadclimber ???#progress #fitatfiftytwo 
",neutral,data/936.jpg
3530,"RT @TeacherBurns: Sean riding strong at the Georgia Games crit today. @RidleyMasters @SeanPhilyaw @RealityBikes @georgiagames 
",positive,data/3530.jpg
1568,"Tom and Christine of #Solares #zero carbon house on @AptTherapy! 
",positive,data/1568.jpg
3972,"£Ú£é£Ð£Ð£Ù£¡¡¡£¨£±-£µŽ†¥»¥Ã¥È¡¡È«Ž†£© [¥³¥ß¥Ã¥¯] by ¥¯¥É¥¦ ¤¢¤ä [¥³¥ß¥Ã¥¯] by ¥¯¥É¥¦ ¤¢¤ä [¥³¥ß¥Ã¥¯] by ¥¯¥É¥¦ ¤¢¤ä?[¥³¥ß¥Ã¥¯]¡­ 
",positive,data/3972.jpg
3857,"The fishing is a little slow but the flowers are vibrant and beautiful. @NokomisLife #MPLS 
",positive,data/3857.jpg
597,"RT @Nabulax: The attacker was shouting ""I am your god, I am your Islam¡± as he stabbed the man to death. #JusticeForMuslims 
",negative,data/597.jpg
154,"RT @verge: The NSA just captured the evil side of Valentine's Day in this perfect tweet 
",positive,data/154.jpg
1905,"X-BIONIC ENERGIZER L/XL Mens S/S Shirt MSRP $155 Base Layer Sample NEW BLEMISHED 
",neutral,data/1905.jpg
253,"RT @Irmak_Ye: #?zgecanAslan murder: men kept at bay at the funeral. Women of #Turkey are furious as hell. 
",negative,data/253.jpg
164,"#Woman #stabbed #rescuing #friend from #abusive #boyfriend 
",negative,data/164.jpg
4791,"#Bechloe #ChoiceMovieChemistry http://бн
",positive,data/4791.jpg
2877,"True or False: Disney Myths 
",positive,data/2877.jpg
3560,"My favorite videos to watch is when you can literally see my excitement through the shaky camera??? 
",positive,data/3560.jpg
2366,"black MICHAEL KORS designer handbag shoulder bag hobo purse leather gold detail - Full rea¡­ 
",neutral,data/2366.jpg
44,"RT @FreddyAmazin: When someone insults you & they think you actually care 
",positive,data/44.jpg
2129,"#ecocreatehour #discarded #vintage #photographs #upcycle #keepsakes 
",negative,data/2129.jpg
4680,"#amwriting h¡­
",positive,data/4680.jpg
4868,"RT @1DFAMlLY: Niam on stage in Edmonton, Canada last night (21). Photos in our gallery: http://t.co/Mih7e7y7Pk http://t.co/VjEc79j3KS
",positive,data/4868.jpg
80,"Grab your brain mittens twitter I'm super ecstatic to be at work.. ?? 
",negative,data/80.jpg
4189,"RT @thefader: Premiere: Listen to @iamkevingates buoyant but X-rated new song, ""Kno One."" http://t.co/P0h0EIsUli http://t.co/LledMBK7C2
",positive,data/4189.jpg
2833,"RT @CommonBlackGirI: I would've quit my job ? 
",neutral,data/2833.jpg
2752,"RT @WycHighSports: Campfire nominations for princess, dopey and angel- looking lovely! 
",positive,data/2752.jpg
4706,"RT @AvrilTaylor8: @AmeowliaFurhart @OliverTomCat Don't be frightened I'll come over and sort them out for you. Love Tommyxxx http://t.co/Ia¡­
",positive,data/4706.jpg
2005,"Outlaw Column on not getting the Chocolate Thing 
",neutral,data/2005.jpg
1484,"Quando n?o tem nada pra fazer ¨¦ nisso que d¨¢ #Escola #T¨¦dio #Friend #Crazy ?? 
",positive,data/1484.jpg
4645,"How to Overcome the Fear Factor of Going Live on Periscope http://t.co/7As3wtfd1c | https://t.co/Wr69ABtOkb http://t.co/PaLNmCXrHa
",neutral,data/4645.jpg
608,"An #eerie cry for help is heard over radio. A baby is #bleeding and needs help! 
",negative,data/608.jpg
2990,"RT @classifiedfact: Vin Diesel names his daughter Pauline in honor of his late Fast and Furious co-star Paul Walker. 
",positive,data/2990.jpg
371,"RT @catbreedsWpics: loveucats: #ana #sorryimnotperfect #depressed #drowning #deb #cat IG > imaakim 
",negative,data/371.jpg
4070,"RT @haya_atassi: Syrian boy beaten by restaurant manager in #?zmir for trying to sell tissues to the patrons. #Turkey @DailySabah http://t.бн
",negative,data/4070.jpg
2054,"RT @ianbremmer: GDP Impact, $50 Cut in Oil Price 
",neutral,data/2054.jpg
3981,"Abandoned Baby Girl Found in Woods Being Eaten Alive By A... http://t.co/qfRp6nD0qO http://t.co/H3mhUk8L2r
",negative,data/3981.jpg
3377,"TOP DEALS : #81655 Mixed lot of 8 IDE Desktop Computer Hard Drives 80GB - 120GB - 160GB #o¡­ 
",neutral,data/3377.jpg
808,"RT @jahanarawattoo: None political worker frm other party can beat #PPPJiyalas #DieHard #Emotional #Enthusiastic #PPPPunjab #AzadiCamp http¡­ 
",negative,data/808.jpg
991,"Completely #Unique #Petrified #Palm #Earrings Set In #Sterling #Silver #fossil #gift 
",positive,data/991.jpg
1736,"Nice job @ProfesoraHernan on the radio (@1047TheFish ) delivering @CLCRidgeview Valentines to @childrensatl. #caring 
",positive,data/1736.jpg
619,"RT @EvanEdinger: I'm stumped to find a better Valentine's Day card 
",positive,data/619.jpg
4600,"RT @maximumpop: ¡®The School For Good and Evil': Soman Chainani answers your questions on?EverNeverTV http://t.co/JSNBadiFyM http://t.co/IEx¡­
",positive,data/4600.jpg
4637,"RT @CarolCNN: HAPPENING NOW: Andre Anderson announced as Interim Police Chief of #Ferguson. LIVE @CNN @CNNgo http://t.co/UJOak4xGgQ http://бн
",positive,data/4637.jpg
2440,"Erotic babe goddess stripsS out of blue dress on the 
",positive,data/2440.jpg
4315,"RT @ShipInnovation: Delighted to welcome Inchcape Shipping Services @Inchcape_SS as Bronze Sponsors of #LISW15 http://t.co/Ncyfyj5GSE http:бн
",positive,data/4315.jpg
1524,"RT @Bear_hunt: #minicar #Light #GreenLight #Furious #Dodge #Challenger #1:18 Ok if you are a collector yo¡­ 
",positive,data/1524.jpg
4230,"RT @beeronthewye: ***20,257 REASONS TO BE CHEERFUL*** #Cider a favourite at #BeerontheWye this year...read more http://t.co/heP101WnNU http¡­
",positive,data/4230.jpg
207,"From the ofc, now at The Other Office for some cold beer and fish and chips. #destress #distressed 
",positive,data/207.jpg
1251,"#bobbyvan ... Always reminded !! @Nessie_Bear79 :( always a sign but for what reason ?!?! Smh #tortured 
",neutral,data/1251.jpg
1891,"This #abandoned power plant in #Belgium looks like something out of X-Men! See more: #travel 
",negative,data/1891.jpg
1008,"It's shocking what is acceptable in kids TV shows these days #shocking #shocked 
",positive,data/1008.jpg
4611,"RT @annissacoley: ""I know I'm not the only one"" who's excited to see Sam Smith in 5 days @kashdown21 http://t.co/sCqJnELn6W
",positive,data/4611.jpg
2687,"#Fashion advice from the ""Water Cure Journal Devoted to Physiology, Hydropathy & the Laws of Life"" (1854) #dubious 
",neutral,data/2687.jpg
774,"@Selinatowerz P.S. I battle you with my #amiibo characters. You about get wrecked. ???? 
",positive,data/774.jpg
604,"Sent this picture message of @UberHaxorNova to my friend storm...I think it startled her XD 
",positive,data/604.jpg
4423,"Disgraced speaker #BronnieRort Bishop now the face of Choppers R Us http://t.co/vQJTrMzjmT
",negative,data/4423.jpg
4472,"Why do you get distressed so much? Take the quiz: http://t.co/Krd1FS8MvH http://t.co/M1CkuUhirX
",negative,data/4472.jpg
2747,"Why am I so disturbed at the jiggly croc bounce house? 
",negative,data/2747.jpg
4137,"RT @xinxindlite: Can I notttt? *nose bleeding* Cr pic http://t.co/Wvvsw9bXVd
",positive,data/4137.jpg
3593,"@MortuaryReport After years being skittish, outdoor cat, Bonnie's become a cuddle bomb in a week in my new apartment 
",positive,data/3593.jpg
1262,"RT @TrappedMagazine: Wow we got an amazing gift today from @modudesigns our very own bespoke #Trapped SnapBack .. Thanks Guys!! 
",positive,data/1262.jpg
2138,"They said: 'Bend it like Messi' or 'Band it like Pogba'. I say: Find more Fun at #fun #cut¡­ 
",positive,data/2138.jpg
2602,"RT @ajwildlife: #FreedomForPalestine #FreedomForGaza #World speaks to #UScongress #Israel #Apartheid #racism #Humanity deficient #UN http:/бн 
",negative,data/2602.jpg
1822,"India's Modi ""appalled"" at temple built to worship him. 
",negative,data/1822.jpg
4334,"RT @SpencerHowson: Brilliant story by #612cc @wildgoosehonks. It's like @AustralianStory, but radio. @Caroline_J! http://t.co/XKIg1mGpYv ht¡­
",positive,data/4334.jpg
23,"I am enthusiastic about Gleeeeeeeeeeeeeeeeeeee???? 
",positive,data/23.jpg
5011,"Overjoyed!! @maxfrost will return to Portland in October!! http://t.co/yltgMctIWa
",positive,data/5011.jpg
1051,"RT @colleensaidman: Incredible #suptavirasana setup for this #yogi at the @TheYogaShanti 100-hour advanced yoga teacher training #stunned h¡­ 
",neutral,data/1051.jpg
4651,"~ http://t.co/B2efzGWJJH
",positive,data/4651.jpg
1617,"#colorsplash_bw #zealous Mypornblocker - #protect #your family. amazing conversion: Pro 
",positive,data/1617.jpg
1294,"""Surreal sculptures by Yoshitoshi Kanemaki, check them out: #surreal #sculptures #crazy 
",negative,data/1294.jpg
989,"Big thank you to all of the teachers who attended the #isabcpd15¡ªso nice to meet with #passionate educators! @ISABC1 
",positive,data/989.jpg
1349,"At -- Seine #paris #gloomy #beautiful #nofilter #seine 
",positive,data/1349.jpg
3692,"Just how did this ladybird get up here? I'm stumped! Great weekend of #cricket, despite some of the results. 
",positive,data/3692.jpg
156,"@NCMUSICOFFICIAL you made my grans day!! #Delighted ?? 
",positive,data/156.jpg
854,"#selfharmmm #suicidal #staystrong #sad #anerexic #flawed #suicide #bands #tears #sadness #бн 
",negative,data/854.jpg
3892,"RT @_z2nc: ???? ""?? ??????^^""? ??? ???? ??? ?? ????? ???. 
",negative,data/3892.jpg
2672,"RT @alwasatengnews: Reports that #ISIS destroyed 12 homes in #Sirte after seizing contents within them. #Libya 
",negative,data/2672.jpg
4194,"RT @diraholanda: @toucans_burned @DionioRamos Heimmmm Chamou? ? JS? JOGO SUJO? иж iiisssso? http://t.co/G0uIWXLsAw
",negative,data/4194.jpg
1856,"Patient X. by johannesburkhart - #Abandoned #Clinic #Decay #Hospital #LostPlace 
",negative,data/1856.jpg
2081,"RT @Leighgriff09: Delighted to be back in the team today, another goal, and 3 points! Perfect Valentine's Day! Inter on Thursday now ? http¡­ 
",positive,data/2081.jpg
3897,"@BDTavern MarketDessert Nutella Brownie, Chocolate Rum Cheesecake Brule¨¦, caramelized bananas, whipped Jivara ganache 
",positive,data/3897.jpg
444,"RT @BolverkGTM: The Valentine Patchy gets better each year. 
",positive,data/444.jpg
3079,"And the worst part is there's n ht¡­ 
",negative,data/3079.jpg
3984,"While no longer actually abandoned, the majority of this old Kirkbride Psychiatric hospita¡­ http://t.co/xjXr44d47B http://t.co/0BvY6EBl2g
",negative,data/3984.jpg
4066,"Daily Mirror: 'Drunk man is beaten and tied up by fellow plane ... - http://t.co/B7xaoQaoml #NewsInTweets http://t.co/K2VdGkYLjV
",negative,data/4066.jpg
3156,"RT @AHSFX: ""The best words in the English language: Please hold for Gaga"" - @MrRPMurphy #AHSpanel #SDCC #FXSDCC 
",positive,data/3156.jpg
2643,"Aurora over a desolate landscape. Photo by Tor-Ivar Naess. 
",negative,data/2643.jpg
584,"RT @ESAdevlog: Wow, I'm speechless; my game got the ""Most Marketable"" jury award at #NGJ15! Thanks to everyone who participated! 
",positive,data/584.jpg
4394,"RT @MarshallProj: An online troll nearly destroyed a family with death threats & accusations of child rape. http://t.co/j8n9egVJLU http://t¡­
",negative,data/4394.jpg
1230,"Where but in #Australia would you get this #headline? #funny #belligerent #animaltheif 
",positive,data/1230.jpg
302,"View from #theshard only floor 32 and am feeling #dizzy lol 
",negative,data/302.jpg
1935,"RT @FurnitureChoice: NEW ANGLES. Fantasia Grey Fabric Corner Sofa - Only ?999 
",positive,data/1935.jpg
3649,"INCREDIBLE AMETHYST QUARTZ CLUSTER SPARKLING ON A CUSTOM MADE DISPLAY STAND 
",positive,data/3649.jpg
5105,"RT @SyrianperNews: JISR AL-SHUGHOOR! SYRIAN ARMY INVADES! RATS SEETHING AND RABID AS AIR FORCE ROASTS?THEM http://t.co/QcsWY2gBB1 http://t.бн
",negative,data/5105.jpg
233,"RT @5SOfSImagines: You shout at fans because they won't let you see your boyfriend and he starts laughing at how flustered you get ~H http:бн 
",positive,data/233.jpg
770,"RT @worldskillsuk: .@worldskillsuk Training Manager #Stonemasonry honoured by The Worshipful Company of Masons http:бн 
",positive,data/770.jpg
3360,"Everyone had been misled by this statue. Evidence of coercion for #ComfortWomen, canceled by Asahi in 2014 Aug 5. 
",negative,data/3360.jpg
491,"RT @mahbob67: Passionate speech by Honorable former MayerGiuliani #Arizona #Phoenix condemning #Iran'ian Regime's #Nuclear program 
",positive,data/491.jpg
